Mixture	B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils	P-value	Correlation	RMSE
MB-3530	0	0.0601628785985743	0.0115682293687037	0.160399488457684	0	0.00329569006042928	0.0226314753479434	0.0771639379222886	0.0365310675854529	0.032645793326777	0	0.0504075136012794	0.0661094263558097	0.0843254451317569	0.0990067598542505	0.163115879622421	0.011388294921798	0.00208361900165024	0.0886043880055326	0.0305601128376482	0	0	0	0.68224169913703	0.779277032932658
MB-3545	0.00847836914667642	0.0506708521415844	0.079782944097095	0.105279457424434	0	0.0856194463755383	0.00130174693950684	0.0732901846516462	0.0196151508865825	0.0801028454902102	0	0.0177219686314725	0.0438044261405414	0.0390263561259631	0.0557837970208987	0.160940877614067	0.0219249909360157	0.00244070129953164	0.154215885078236	0	0	0	0	0.705786337465665	0.776068320157615
MB-3548	0.0230467353833947	0.0573009976646523	0.00547426654413905	0.0696468041076142	0	0.054338695511892	0.0364297945485015	0.102825069252597	0.0339869940319258	0.00999604605416725	0	0.0473994618404004	0.056840364680643	0.00592785812833108	0.11101761881652	0.238237771915133	0.00152234136205811	0.0174522817560665	0.12339038555121	0.000901875846458208	0	0.0042646370042962	0	0.64232867845757	0.803454649705359
MB-3600	0.0141046235057415	0.0397602036393367	0.0270126541887907	0.0972348016926263	0	0.0202638572512639	0.0241622396527886	0.0831657189011142	0	0.0630197087923293	0	0.0571971566583501	0.0205933909947927	0.145701699714673	0.116774626257199	0.196841019334442	0.0040552929465197	0	0.0901130064700332	0	0	0	0	0.812175129193731	0.697912556462624
MB-3711	0.037625129524875	0.00248555983175802	0.103643953923418	0.185195326653848	0	0.0675748590562172	0.0371839442714234	0.0507973853583148	0.0433293883857837	0.0348117993876652	0	0.0306265525492035	0.00614102597022414	0.0640131152129851	0.0890832639832575	0.136389055582917	0	0	0.111099640308109	0	0	0	0	0.775541335755068	0.727894542174877
MB-3823	0.00224041168074383	0.0263464900451835	0	0.0191198802985337	0	0.0760382874221834	0.00123071515114465	0.0517387468827133	0.010655152650867	0.0637926005226872	0	0.0111647160142954	0.0171129395449441	0.321579891828079	0.0448187765962656	0.209697442559682	0.000588906331413545	0	0.143780565859886	0	0	9.44766113778493e-05	0	0.795792134989033	0.684224421687791
MB-3871	0.0197939997435204	0.0423170922989793	0.00235425616282098	0.074630507749413	0	0.119251647346651	0	0.0469478777125551	0	0.034886088616421	0.00886376951416936	0	0.077167747285982	0.0548305189640578	0.0394678949340623	0.212044696186984	0.00879861849863791	0.00332284222386394	0.214561299320137	0.0407611434417451	0	0	0	0.575156409784139	0.834297026240016
MB-4003	0.0256307582631558	0.0471407901176806	0.0245442085855063	0.133494710626047	0	0	0.0825388539632369	0.105135028699832	0.0788729476636657	0	0.0183783490783957	0.0586358929614279	0.00733412578162734	0.208924898017114	0.0779295318185694	0.063720298192151	0	0	0.06771960623159	0	0	0	0	0.732560345657898	0.748397290827987
MB-4008	0.0260306997302188	0.0366966116562459	0.0781884874266004	0.10355639523203	0	0.115156496051654	0.00118152524905892	0.0841134596774549	0.0185404367389066	0	0.0234274367171381	0.0235740172689043	0.0163896055605189	0.138355128965339	0.0834598752286229	0.188581225004655	0	0	0.0535453302899013	0.00920326920275078	0	0	0	0.678027958813416	0.782480137433019
MB-4033	0.00536739321940639	0.0319635794141511	0.0235194963443554	0.380099111033451	0	0.0204396669745146	0.029121461045552	0.0417736320617893	0	0.0822017553991758	0	0.0187871231098636	0.0406572370656341	0.0546431516371342	0.110081898175956	0.0899851378167692	0.0181055476907264	0	0.0532538090115215	0	0	0	0	0.732231753224611	0.723492801373723
