Mixture	B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils	P-value	Correlation	RMSE
MB-0410	0.00161796698321003	0.110977150543661	0.0355889465565008	0.189563761739912	0	0.0640984773951945	0.0134684117314831	0.0899128043253248	0.013901259634096	0.130092015384757	0	0.0236235663946171	0.00230090625834362	0.0486669181229803	0.0776907133445455	0.0799393345008428	0	0	0.106086162403573	0.012471604680959	0	0	0	0.723092976252848	0.742673258547783
MB-0425	0.0210916052029296	0.0363506078404464	0.00876055443986314	0.0523235583217708	0	0.109688000369219	0	0.0781323607531174	0	0.0527024960976863	0.00759341950587384	0.00463143547313183	0.00652936076700148	0.172915330829378	0.0557560260121849	0.2854504823156	0	0	0.0164000188740371	0.0867566128064464	0	0.00491813039131368	0	0.762919396585316	0.720130596973245
MB-0429	0.00672406623707734	0.0337798823780138	0.00471534265649261	0.0893435495968843	0	0.0929578337729913	0.00960302637667823	0.0714240731735649	0.00888883034845712	0.0255008006450697	0.0056672909145826	0.0128852123167894	0.0812410164787315	0.0215015140537578	0.0575830939836152	0.293154934745417	0.00955385756270581	0	0.0678076003208774	0.0928359586912219	0.0131236702458682	0.00170844550120348	0	0.507723386430596	0.86616322074897
MB-0444	0.0422714600359533	0.00532554493972911	0.00160080326985186	0.0593655499603252	0	0.120173057671381	0	0.0547974988081722	0.0181103002440954	0.0315880886928372	0	0.0463870697769435	0.0335012132385155	0.12825692570652	0.0378154101612152	0.231076159970375	0	0	0	0.177821308505761	0	0.0119096090183244	0	0.755549513136304	0.71801499808222
MB-0448	0.012590715247868	0.0553611807459799	0.0123172638681466	0.0616724605977529	0	0.0707343880810324	0	0.0810915732328366	0	0.0327128013068856	0	0.0548035209717238	0.0598345546672945	0.0284096477056265	0.0468282337174766	0.16942548275781	0.00242040828199651	0	0.242814966972101	0.0689828018454691	0	0	0	0.530966267316321	0.851793648708758
MB-0458	0.0630733633573949	0	0.138780008934453	0.0654384231621443	0	0.231447396394221	0.00144698085540144	0.045323873878322	0	0.0204415428490249	0.0011657524249986	0	0.0532990530013448	0.0815760756707442	0.044634551951475	0.133972296164107	0.000712692816666718	0	0.106457922197299	0.0122300663424034	0	0	0	0.677636008000717	0.785720310710778
MB-0469	0	0.0821175984611042	0.00584155820031657	0.141254319840938	0	0.134785425992904	0.00930435300015532	0.0568285902080268	0	0.0739099137806856	0	0.077301140275726	0.0332439250213133	0.0351039796840786	0.0871996976672343	0.143744516419294	0.01244004160139	0	0.076490631062221	0.0304343087846128	0	0	0	0.754675318795045	0.726508711247815
MB-0471	0.0118809353914912	0.0395440839786373	0.00911934958416142	0.0228482348686905	0	0.0716396020584224	0	0.0855085464408006	0.0269052699367327	0.0128382444541531	0	0.0453559882002046	0.0194799709606432	0.202412690082824	0.0410699753160861	0.262326847574559	0.00198501891042796	0.0057614275464687	0.0152526148757879	0.117895997223614	0	0.00817520259629546	0	0.525007816861143	0.852748037218993
MB-0478	0.0103441084041581	0.0792553654989621	0.00263344169560855	0.0811041675941689	0	0.159155314112154	0	0.0406626807158727	0	0.076862238291451	0	0.0369673729781971	0.0543587944740914	0.00307937102016594	0.064001527964463	0.215505367464908	0.0135719150220902	0	0.161577016784351	0.000921317979359085	0	0	0	0.584010387941856	0.831499114551949
MB-0483	0.0131133131276038	0.0614480277734923	0.0305031569003276	0.10467279246754	0	0.151933934760239	0.0137109569719384	0.08090998122247	0.0365097835049972	0.0107756256877407	0	0.0614793197493211	0.0387807142664729	0.099220505683781	0.0730667251984775	0.153704537924991	0.017405032197144	0	0.0288041806999777	0.0239614118634851	0	0	0	0.669685132867513	0.785880475418001
