Mixture	B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils	P-value	Correlation	RMSE
MB-0228	0.014986764376423	0.0374983750505843	0.119116351315366	0.0696243912343547	0	0.105150188748221	0	0.0805996061790305	0	0	0.0285855061026679	0.00742350697260449	0.0671043641429165	0	0.0335340057170447	0.161928722237664	0.00779668183697004	0.00670471577011813	0.219097855505321	0.0408489648107147	0	0	0	0.630583295723038	0.806977526128247
MB-0229	0.0306425918026484	0.015867759258432	0.0227915110584984	0.056128562152004	0	0.101923100927709	0	0.0818274086925955	0	0.0261224015811027	0	0.0186856852897532	0.0255628922301595	0.121775618161138	0.0495203022871999	0.232367274110855	0	0.00844061763883554	0.133283434830382	0.0669822155700212	0	0.00807862440866484	0	0.628815559888564	0.80603148581608
MB-0232	0.0122863374947191	0.0597101268077626	0	0.031834590423113	0	0.0819800719492698	0	0.109962465520424	0.00985202404096052	0.032074782243329	0	0.0390431842182027	0.0263182288841915	0.212388791852269	0.0385236462629768	0.201676553756913	0	0.0241060922747151	0	0.114256289564769	0.00598681470638417	0	0	0.740429964201673	0.732260221944417
MB-0233	0.00173852869478875	0.06863943599624	0.0983718143186255	0.0786308655520554	0	0.0471149529114385	0.0264707808799108	0.0496308224509135	0.0174566408207385	0.0886615596003993	0	0.064221479975095	0.0203273989710594	0.21270724186776	0.073622415454166	0.0944743927080407	0	0	0.0517042593100236	0.00622741048874508	0	0	0	0.755093606876458	0.729288869444936
MB-0234	0.0143604896838203	0.0635826181053001	0.0671073229250289	0.131759830850685	0	0.0737125051875852	0	0.100154621248707	0.020434305836465	0.06439745277624	0	0.0619901674579171	0.0233628613783076	0.0258483883639722	0.0927537369877814	0.148863827472663	0.0112927353684948	0	0.0950517333853052	0.00532740297172781	0	0	0	0.698352988436114	0.767130597293021
MB-0235	0.0339867831873338	0.0290741925841064	0.0362382367784292	0.0194507647063113	0	0.111019263962032	0.000176693277938026	0.0844279606111635	0	0.0629737780325534	0	0.0301148613599059	0	0.184024126642323	0.0584334736320843	0.21390498297769	0	0	0.105974044329434	0.0302008379186949	0	0	0	0.635190195832582	0.802066656893536
MB-0239	0.00521041497497659	0.0318755893209412	0.00287154479959478	0.110601920068889	0	0.0414642038143564	0	0.0731673348851309	0.00380128359111249	0.0783045166013294	0	0.0569527876809345	0.0526394446407963	0.0101830950705317	0.0414383636684769	0.307926871084165	0.00343215405606691	0.000984197106746849	0.179146278635951	0	0	0	0	0.660984962556399	0.788294529285699
MB-0242	0.0192118244984622	0.0283864432767024	0.00710723818948782	0.0540461079467362	0	0.120830607551225	0	0.0869177727603722	0.00897584874469898	0.0125897843351609	0.0124839023459946	0.0126148851487561	0.0290611971173824	0.175119982147739	0.0707491380735638	0.26376404076029	0.00135666670646314	0.00307779724409365	0.00502660271739746	0.0689548248313961	0.0156646753835888	0.00406066022049043	0	0.764038469523988	0.722185956507025
MB-0243	0.0315626972436258	0.040305329472297	0.00696293397502055	0.000145641911899111	0	0.144353141293333	0.0118089544725511	0.0768722703134983	0.0127957687213469	0.0378824803264519	0.00922481623594686	0.0323832436580147	0.0289791332567216	0.0864099247196378	0.0778117978715622	0.287701606660597	0.00938670202378244	0	0.0830896393415079	0.0223239185022064	0	0	0	0.654510316336197	0.795351319638465
MB-0244	0.0119641061910466	0.0478012194788097	0.021701532625965	0.0646248798532471	0	0.209944513446198	0.0280571332924449	0.0459442602912223	0.00242206586203617	0.0748736005500575	0	0	0.0448738347040687	0.0558662683801877	0.079884421046368	0.189629212962164	0.0439641139413892	0	0.0683285213274711	0.0101203160473242	0	0	0	0.807439145555453	0.721346536588897
MB-0247	0.0150294705284492	0.069972328560952	0.0303128585477693	0.109799037420643	0	0.0632029680633973	0	0.0632666361729176	0.0121636432984165	0.0729669838405531	0.000360086829452484	0	0.00682144551653208	0.0747094839969778	0.0536165553083949	0.183943134627709	0	0.0151246018008002	0.203446315431938	0.0252644500550979	0	0	0	0.623844909520041	0.811345929832712
MB-0253	0	0.113452596124117	0.0128520356564538	0.0346974583835532	0	0.0870858023071598	0	0.0721884503187428	0.0318224104339932	0.0247683743966263	0.00508469949149038	0.0387334452943134	0.0305741643551873	0.0749669740818873	0.0479831132339655	0.199206243349346	0.0653391542662725	0.00120814165189266	0.129624261695972	0.0256960181005313	0.00471665685849463	0	0	0.665317566134968	0.798176865152781
MB-0256	0.0198429128307868	0.0392399361884564	0.0152481449873212	0.0859713371140547	0	0.138337720802941	0.00813603606652097	0.0650433432538255	0.0040209011731425	0.0345349214583292	0	0.0237617340490147	0.0408829899259466	0	0.0415199387834256	0.196711333707716	0.0159287474310053	0.00976994148876189	0.261050060738751	0	0	0	0	0.571143454815427	0.837081513946797
MB-0261	0.0147010705900861	0.0335942921804428	0.00364833345246739	0.062413753546023	0	0.129938479108547	0.0148208945221058	0.0907918279013767	0	0.0327664770871448	0	0.00675125612608689	0.0257255365661517	0.0171084888433909	0.0968293555335189	0.236463985740155	0.0129805336054544	0	0.177342333696808	0.0349101736852254	0	0.00921320781501579	0	0.669745261867448	0.786846817255374
MB-0280	0.0275462351140283	0.0707246881986582	0.0540953311869384	0.0565890564635232	0	0.100559053106294	0	0.0910337711180172	0.0203881699688414	0.0580830394762718	0	0.0314365390582862	0.0207005234583634	0.103320390540597	0.0497666286826862	0.227259413460722	0.00604708855875043	0.00267053251988362	0.0573373970227428	0.0204856365265886	0.00195650553880723	0	0	0.702980687666031	0.773159794992882
MB-0295	0.0165324830934228	0.0549920876886706	0.01085372985471	0.0762441655455221	0	0.067287639939923	0.00138797654074361	0.0792082732788871	0.0184384315760691	0.0488963967449139	0	0.0352525616869626	0.033019686113367	0.106159032532702	0.0624049599573403	0.188390642248079	0.0251660658292503	0	0.175765867369436	0	0	0	0	0.65538320635408	0.799284856989773
MB-0304	0	0.0365767173935159	0.0448098375330232	0.048885896378935	0	0.163468057249789	0	0.0807848969444321	0	0.00824008083320482	0	0.0748959261092657	0.0129210072288076	0.0404399286049844	0.0757681631289491	0.243572587793791	0	0.0606334742644274	0.0840330825845118	0	0.0237320338548566	0.00123831009750585	0	0.428117484350447	0.903257091581587
MB-0312	0.0233779393713051	0.0330367210657047	0.0236156458583705	0.0788919965518243	0	0.0650005334173701	0	0.0604157402515476	0	0.0339820860287259	0	0.0112977141528515	0.00357968089745688	0.0960638807064047	0.0458055088353222	0.29582471058069	0	0	0.187701243035794	0.0306657485983558	0	0.010740850648276	0	0.733201740538609	0.748911391671206
MB-0320	0	0.031944535307232	0.0891593021950171	0.0838464870857467	0	0.0704484117462323	0	0.0631135986068017	0.0147938696238445	0.0134177385211377	0.0128952783626538	0.0231466040610276	0.0413776199207393	0.00942027658789754	0.0492013826917042	0.177301790680321	0.00503400084959089	0	0.314899103760053	0	0	0	0	0.657463868961507	0.78825967160806
